,x,y,Activity
4283,-24.89707,32.246372,LAYING
4284,-23.648676,39.36064,LAYING
4285,-26.12802,29.77566,LAYING
4286,-27.524042,20.774181,LAYING
4287,-25.112024,31.377773,LAYING
4288,-23.088667,39.689655,LAYING
4289,-26.377628,29.35172,LAYING
4290,-25.962656,29.960299,LAYING
4291,-22.94222,39.400963,LAYING
4292,-23.337217,35.827145,LAYING
4293,-22.843924,37.333565,LAYING
4294,-23.261158,39.834713,LAYING
4295,-23.408115,39.55992,LAYING
4296,-23.389679,39.73077,LAYING
4297,-23.072666,39.22911,LAYING
4298,-22.890646,38.20574,LAYING
4299,-23.018103,39.18026,LAYING
4300,-23.487953,39.40579,LAYING
4301,-23.185158,36.601723,LAYING
4302,-23.294378,35.67168,LAYING
4303,-22.754599,38.558987,LAYING
4304,50.4845,11.896871,WALKING
4305,44.021458,10.868707,WALKING
4306,23.176624,43.497375,WALKING
4307,23.170956,43.499916,WALKING
4308,46.894615,15.602988,WALKING
4309,46.490513,12.565749,WALKING
4310,46.727013,14.386531,WALKING
4311,45.996307,14.0053215,WALKING
4312,45.95211,12.165385,WALKING
4313,46.06036,12.304209,WALKING
4314,46.813557,15.705876,WALKING
4315,46.306145,15.657754,WALKING
4316,50.0539,18.484344,WALKING
4317,46.128464,16.499166,WALKING
4318,46.03569,13.054217,WALKING
4319,46.776344,13.214735,WALKING
4320,49.367332,16.384308,WALKING
4321,47.590702,15.946152,WALKING
4322,46.462685,13.901733,WALKING
4323,47.34109,14.013437,WALKING
4324,48.36771,15.978158,WALKING
4325,49.750744,16.138731,WALKING
4326,48.84413,8.501974,WALKING
4327,48.77301,8.510085,WALKING
4328,49.194256,8.782604,WALKING
4329,21.59014,60.324043,WALKING_DOWNSTAIRS
4330,23.354826,53.565224,WALKING_DOWNSTAIRS
4331,22.986961,55.52165,WALKING_DOWNSTAIRS
4332,21.834167,60.75785,WALKING_DOWNSTAIRS
4333,22.459341,55.169308,WALKING_DOWNSTAIRS
4334,22.204617,57.272797,WALKING_DOWNSTAIRS
4335,24.879694,54.546986,WALKING_DOWNSTAIRS
4336,24.359419,54.353943,WALKING_DOWNSTAIRS
4337,21.178232,60.404438,WALKING_DOWNSTAIRS
4338,23.778355,60.389927,WALKING_DOWNSTAIRS
4339,23.027517,53.41635,WALKING_DOWNSTAIRS
4340,20.91534,59.7008,WALKING_DOWNSTAIRS
4341,21.545126,59.042034,WALKING_DOWNSTAIRS
4342,21.369118,59.65035,WALKING_DOWNSTAIRS
4343,20.702417,59.577663,WALKING_DOWNSTAIRS
4344,59.92488,14.552274,WALKING_UPSTAIRS
4345,62.590466,14.37752,WALKING_UPSTAIRS
4346,58.706646,13.935924,WALKING_UPSTAIRS
4347,58.034298,14.625519,WALKING_UPSTAIRS
4348,57.91777,14.38932,WALKING_UPSTAIRS
4349,58.733887,13.942889,WALKING_UPSTAIRS
4350,61.766163,14.6995325,WALKING_UPSTAIRS
4351,60.90275,14.85041,WALKING_UPSTAIRS
4352,74.90707,17.11366,WALKING_UPSTAIRS
4353,62.418465,17.733276,WALKING_UPSTAIRS
4354,56.97151,16.0672,WALKING_UPSTAIRS
4355,58.761707,15.203446,WALKING_UPSTAIRS
4356,57.139652,16.02558,WALKING_UPSTAIRS
4357,57.17941,16.03315,WALKING_UPSTAIRS
4358,62.42747,14.526185,WALKING_UPSTAIRS
4359,21.206978,60.968002,WALKING_DOWNSTAIRS
4360,20.876348,61.223156,WALKING_DOWNSTAIRS
4361,24.434923,52.51947,WALKING_DOWNSTAIRS
4362,22.9434,55.991356,WALKING_DOWNSTAIRS
4363,23.397024,54.61861,WALKING_DOWNSTAIRS
4364,24.33945,59.228497,WALKING_DOWNSTAIRS
4365,24.193508,53.3787,WALKING_DOWNSTAIRS
4366,59.95995,14.594062,WALKING_UPSTAIRS
4367,56.794933,16.437208,WALKING_UPSTAIRS
4368,56.163147,16.968935,WALKING_UPSTAIRS
4369,75.63718,16.839571,WALKING_UPSTAIRS
4370,74.84192,16.99487,WALKING_UPSTAIRS
4371,74.19453,17.217144,WALKING_UPSTAIRS
4372,62.064667,16.642826,WALKING_UPSTAIRS
4373,30.664858,-60.994583,STANDING
4374,-6.6627617,-43.799774,STANDING
4375,-7.8040113,-44.061165,STANDING
4376,5.290013,-56.13071,STANDING
4377,-8.704714,-42.884712,STANDING
4378,4.713775,-55.845203,STANDING
4379,19.59654,-67.55477,STANDING
4380,4.762894,-56.141907,STANDING
4381,19.349972,-67.65618,STANDING
4382,18.927057,-67.821495,STANDING
4383,5.8886456,-56.479862,STANDING
4384,12.077077,-65.78455,STANDING
4385,19.554731,-67.451324,STANDING
4386,6.4192076,-57.88626,STANDING
4387,20.290775,-67.11167,STANDING
4388,3.590526,-46.826107,STANDING
4389,26.636158,-67.894226,STANDING
4390,21.003916,-66.06884,STANDING
4391,6.803958,-54.601067,STANDING
4392,29.455542,-63.412903,STANDING
4393,29.45064,-63.423492,STANDING
4394,6.350411,-54.82482,STANDING
4395,6.8533235,-54.316833,STANDING
4396,8.706422,-54.204163,STANDING
4397,21.117876,-66.01755,STANDING
4398,-7.288459,-43.81012,STANDING
4399,-8.566923,-42.54178,STANDING
4400,21.548307,-65.542274,STANDING
4401,21.124075,-65.86462,STANDING
4402,6.197428,-55.0465,STANDING
4403,-55.579777,-13.824829,SITTING
4404,-62.687935,-14.588215,SITTING
4405,-45.017323,-9.849951,SITTING
4406,-52.011116,-13.104844,SITTING
4407,-52.170116,-13.09759,SITTING
4408,-50.476543,-12.633995,SITTING
4409,-50.64414,-12.707737,SITTING
4410,-57.25876,-14.236507,SITTING
4411,-49.140015,-12.006521,SITTING
4412,-44.51602,-9.320148,SITTING
4413,-50.148624,-12.503843,SITTING
4414,-57.73433,-14.344307,SITTING
4415,-56.668827,-14.098171,SITTING
4416,-51.6335,-13.03841,SITTING
4417,-49.200684,-12.14968,SITTING
4418,-34.303757,-10.637758,SITTING
4419,-34.03389,-10.80002,SITTING
4420,-38.911667,-21.901144,SITTING
4421,-39.314655,-23.019032,SITTING
4422,-40.94388,-26.177008,SITTING
4423,-47.993793,-36.580467,SITTING
4424,-56.399292,-40.9956,SITTING
4425,-40.283886,-24.602692,SITTING
4426,-34.952534,-13.326643,SITTING
4427,-34.926556,-13.048829,SITTING
4428,-36.120903,-15.781494,SITTING
4429,-34.05265,-11.316572,SITTING
4430,-39.295586,-22.944426,SITTING
4431,-36.078304,-15.781959,SITTING
4432,-43.74177,-30.909098,SITTING
4433,-34.331184,-11.943027,SITTING
4434,-34.006016,-11.138967,SITTING
4435,-44.48761,40.556908,LAYING
4436,-45.0163,30.934986,LAYING
4437,-45.119137,30.412743,LAYING
4438,-46.21471,21.196402,LAYING
4439,-45.646004,13.009881,LAYING
4440,-45.128044,12.194885,LAYING
4441,-46.220448,14.265929,LAYING
4442,-46.43656,14.756503,LAYING
4443,-46.253048,14.277409,LAYING
4444,-46.479794,14.823551,LAYING
4445,-46.47777,19.606037,LAYING
4446,-45.8775,13.419411,LAYING
4447,-46.669884,15.602845,LAYING
4448,-46.262325,21.267328,LAYING
4449,-46.286457,20.810492,LAYING
4450,-53.29768,30.09782,LAYING
4451,-53.874355,30.592094,LAYING
4452,-63.084976,25.052666,LAYING
4453,-62.523815,26.467276,LAYING
4454,-64.189575,7.978621,LAYING
4455,-64.141685,7.8093314,LAYING
4456,-63.87596,7.1387596,LAYING
4457,-64.06401,9.578256,LAYING
4458,-64.1193,7.866516,LAYING
4459,-64.165276,8.019403,LAYING
4460,-64.214615,15.777594,LAYING
4461,-63.44608,17.536144,LAYING
4462,-61.97621,28.306507,LAYING
4463,-63.800922,6.6328845,LAYING
4464,-64.13628,8.965654,LAYING
4465,-63.347878,17.783627,LAYING
4466,-63.27048,24.460463,LAYING
4467,-64.26641,15.444518,LAYING
4468,-64.31386,15.158419,LAYING
4469,-64.18973,8.269208,LAYING
4470,-63.96282,16.64521,LAYING
4471,-64.38993,14.277104,LAYING
4472,19.410168,25.309706,WALKING
4473,25.475853,28.074831,WALKING
4474,23.928993,33.443756,WALKING
4475,25.087805,27.980526,WALKING
4476,24.803434,27.772602,WALKING
4477,23.644812,33.229084,WALKING
4478,22.52948,31.81908,WALKING
4479,22.313805,31.359755,WALKING
4480,22.26877,31.545431,WALKING
4481,22.068663,31.17596,WALKING
4482,29.603039,30.45473,WALKING
4483,29.704708,30.398815,WALKING
4484,24.846283,32.02973,WALKING
4485,23.514893,33.210697,WALKING
4486,23.435772,33.151,WALKING
4487,23.06423,32.96613,WALKING
4488,23.334908,32.175045,WALKING
4489,22.756607,31.855164,WALKING
4490,22.848167,32.049683,WALKING
4491,23.158724,33.2532,WALKING
4492,23.373592,33.660507,WALKING
4493,30.029543,29.103552,WALKING
4494,29.96341,30.188385,WALKING
4495,1.0977021,59.712593,WALKING_DOWNSTAIRS
4496,0.3291249,48.487312,WALKING_DOWNSTAIRS
4497,2.0191607,61.28556,WALKING_DOWNSTAIRS
4498,-0.12515904,48.549324,WALKING_DOWNSTAIRS
4499,3.5076792,63.911316,WALKING_DOWNSTAIRS
4500,0.293008,48.51484,WALKING_DOWNSTAIRS
4501,-1.2803298,48.573563,WALKING_DOWNSTAIRS
4502,0.3389433,49.672832,WALKING_DOWNSTAIRS
4503,0.30303675,49.78156,WALKING_DOWNSTAIRS
4504,0.31040424,49.253494,WALKING_DOWNSTAIRS
4505,1.3265727,60.73347,WALKING_DOWNSTAIRS
4506,-1.6536365,51.205276,WALKING_DOWNSTAIRS
4507,15.36989,69.781525,WALKING_UPSTAIRS
4508,15.373905,71.05034,WALKING_UPSTAIRS
4509,14.753884,70.706856,WALKING_UPSTAIRS
4510,17.79981,72.18082,WALKING_UPSTAIRS
4511,40.032063,28.029844,WALKING_UPSTAIRS
4512,25.665403,31.334955,WALKING_UPSTAIRS
4513,13.819431,70.64202,WALKING_UPSTAIRS
4514,14.757318,69.9096,WALKING_UPSTAIRS
4515,14.331958,70.35054,WALKING_UPSTAIRS
4516,26.127281,32.17737,WALKING_UPSTAIRS
4517,25.744177,30.969042,WALKING_UPSTAIRS
4518,23.166304,25.684088,WALKING_UPSTAIRS
4519,16.763235,71.18399,WALKING_UPSTAIRS
4520,13.364877,68.043365,WALKING_UPSTAIRS
4521,-0.034259465,56.606186,WALKING_DOWNSTAIRS
4522,0.3527138,56.755272,WALKING_DOWNSTAIRS
4523,1.6812192,61.11621,WALKING_DOWNSTAIRS
4524,0.5707062,49.844696,WALKING_DOWNSTAIRS
4525,3.7312725,64.645996,WALKING_DOWNSTAIRS
4526,0.14369932,49.12087,WALKING_DOWNSTAIRS
4527,14.063366,69.34129,WALKING_UPSTAIRS
4528,14.944489,70.01705,WALKING_UPSTAIRS
4529,15.241443,70.09543,WALKING_UPSTAIRS
4530,15.349658,70.3915,WALKING_UPSTAIRS
4531,39.11108,34.27694,WALKING_UPSTAIRS
4532,15.075903,70.056564,WALKING_UPSTAIRS
4533,14.581675,69.86229,WALKING_UPSTAIRS
4534,9.764975,-48.261177,STANDING
4535,10.021096,-48.876896,STANDING
4536,19.990892,-55.37921,STANDING
4537,23.05614,-57.41679,STANDING
4538,31.467638,-59.981922,STANDING
4539,31.281322,-60.16609,STANDING
4540,19.067839,-52.6282,STANDING
4541,24.650398,-57.0702,STANDING
4542,23.230993,-56.197617,STANDING
4543,23.550098,-57.165176,STANDING
4544,23.922642,-57.22799,STANDING
4545,14.98158,-52.612144,STANDING
4546,5.169737,-42.353294,STANDING
4547,-15.438746,-30.697319,STANDING
4548,5.8279696,-43.477234,STANDING
4549,12.630115,-53.06534,STANDING
4550,26.055395,-56.78839,STANDING
4551,25.997385,-56.83665,STANDING
4552,-24.665491,-17.663853,STANDING
4553,-14.703788,-30.259739,STANDING
4554,5.55551,-42.33447,STANDING
4555,5.954625,-42.656597,STANDING
4556,12.918749,-52.866646,STANDING
4557,26.436708,-55.775425,STANDING
4558,16.09821,-53.252697,STANDING
4559,-14.597372,-31.092728,STANDING
4560,15.671391,-53.185165,STANDING
4561,-17.250402,-30.786015,STANDING
4562,5.5505953,-42.228935,STANDING
4563,-14.589972,-30.700006,STANDING
4564,3.8679316,-45.518528,STANDING
4565,3.4793885,-44.344322,STANDING
4566,16.039473,-55.289074,STANDING
4567,-15.391271,-51.264324,SITTING
4568,-41.647644,-13.285355,SITTING
4569,-42.22925,-14.640886,SITTING
4570,-43.87053,-18.27864,SITTING
4571,-44.870205,-21.292988,SITTING
4572,-44.771233,-20.93927,SITTING
4573,-50.939808,-29.913498,SITTING
4574,-44.810146,-20.385557,SITTING
4575,-51.94283,-30.193043,SITTING
4576,-54.269077,-31.370695,SITTING
4577,-44.196003,-18.31594,SITTING
4578,-42.3728,-12.000162,SITTING
4579,-42.31869,-12.669676,SITTING
4580,-57.64981,-34.79385,SITTING
4581,-35.11204,-8.738243,SITTING
4582,-35.088474,-14.226855,SITTING
4583,-33.820457,-10.290841,SITTING
4584,-31.13688,-63.70722,SITTING
4585,-30.95909,-64.13398,SITTING
4586,-25.52008,-40.74264,SITTING
4587,-24.881172,-34.27894,SITTING
4588,-27.741392,-69.60431,SITTING
4589,-30.104883,-64.20351,SITTING
4590,-30.268747,-64.201,SITTING
4591,-26.79108,-25.153666,SITTING
4592,-33.706097,-41.535286,SITTING
4593,-26.473436,-34.799435,SITTING
4594,-30.17602,-66.78326,SITTING
4595,-30.077934,-66.97839,SITTING
4596,-30.418127,-65.69548,SITTING
4597,-44.632355,39.743595,LAYING
4598,-41.65119,43.401653,LAYING
4599,-41.78837,43.0102,LAYING
4600,-39.812954,21.22993,LAYING
4601,-39.7712,20.490305,LAYING
4602,-41.052868,24.342674,LAYING
4603,-41.39337,31.327919,LAYING
4604,-38.78904,49.742367,LAYING
4605,-41.39226,31.381699,LAYING
4606,-41.082417,24.325182,LAYING
4607,-39.437862,15.661154,LAYING
4608,-39.47058,15.765753,LAYING
4609,-41.399673,31.231518,LAYING
4610,-41.39412,31.368208,LAYING
4611,-38.84872,49.563885,LAYING
4612,-38.924435,47.314293,LAYING
4613,-39.6259,22.34502,LAYING
4614,-44.540257,40.19723,LAYING
4615,-39.52854,46.06723,LAYING
4616,-41.29576,24.888731,LAYING
4617,-51.426502,31.95501,LAYING
4618,-51.52695,31.802296,LAYING
4619,-59.488598,35.652264,LAYING
4620,-62.137585,26.574575,LAYING
4621,-62.79512,17.457788,LAYING
4622,-62.831783,17.456053,LAYING
4623,-58.944443,36.133614,LAYING
4624,-59.639843,35.54387,LAYING
4625,-62.126614,28.629837,LAYING
4626,-62.680275,25.587954,LAYING
4627,-62.804672,16.510086,LAYING
4628,-62.15026,25.804075,LAYING
4629,-63.016357,10.480976,LAYING
4630,-63.035,7.7402496,LAYING
4631,-62.95368,9.9404545,LAYING
4632,23.407486,31.174236,WALKING
4633,23.529032,30.287374,WALKING
4634,24.435028,30.913166,WALKING
4635,26.220522,29.48743,WALKING
4636,24.435804,29.193151,WALKING
4637,23.90974,31.869116,WALKING
4638,24.11109,31.306553,WALKING
4639,27.67941,28.073685,WALKING
4640,27.114298,28.728899,WALKING
4641,23.834488,31.19382,WALKING
4642,23.293695,30.12808,WALKING
4643,23.691769,30.936394,WALKING
4644,25.461376,32.076473,WALKING
4645,25.485228,31.810467,WALKING
4646,24.817604,29.110567,WALKING
4647,23.087265,26.735518,WALKING
4648,22.880547,29.449305,WALKING
4649,23.970205,30.275562,WALKING
4650,23.88024,31.663385,WALKING
4651,24.151192,32.34299,WALKING
4652,23.781046,31.334242,WALKING
4653,23.54511,30.868887,WALKING
4654,24.412867,29.21656,WALKING
4655,-1.0270919,61.762356,WALKING_DOWNSTAIRS
4656,-4.3805904,44.746567,WALKING_DOWNSTAIRS
4657,-2.6432104,49.890003,WALKING_DOWNSTAIRS
4658,-2.193414,49.76764,WALKING_DOWNSTAIRS
4659,0.39146316,62.87763,WALKING_DOWNSTAIRS
4660,-5.8759103,49.304333,WALKING_DOWNSTAIRS
4661,-4.76273,43.525475,WALKING_DOWNSTAIRS
4662,-2.512455,48.278313,WALKING_DOWNSTAIRS
4663,-4.1078067,45.21047,WALKING_DOWNSTAIRS
4664,-2.5445561,49.87077,WALKING_DOWNSTAIRS
4665,0.30482328,61.01156,WALKING_DOWNSTAIRS
4666,-2.8519828,46.0447,WALKING_DOWNSTAIRS
4667,-2.4245284,49.133095,WALKING_DOWNSTAIRS
4668,0.9359348,61.578854,WALKING_DOWNSTAIRS
4669,-1.063603,49.848564,WALKING_DOWNSTAIRS
4670,-1.0687958,47.86936,WALKING_DOWNSTAIRS
4671,0.6507493,63.297302,WALKING_DOWNSTAIRS
4672,0.5460035,63.12723,WALKING_DOWNSTAIRS
4673,16.599476,70.206566,WALKING_UPSTAIRS
4674,15.546874,71.24972,WALKING_UPSTAIRS
4675,15.39268,71.6526,WALKING_UPSTAIRS
4676,15.411573,71.538895,WALKING_UPSTAIRS
4677,15.615337,71.74908,WALKING_UPSTAIRS
4678,18.835089,70.773155,WALKING_UPSTAIRS
4679,15.636384,70.59049,WALKING_UPSTAIRS
4680,17.47525,70.803925,WALKING_UPSTAIRS
4681,17.514122,68.18375,WALKING_UPSTAIRS
4682,17.506363,68.21737,WALKING_UPSTAIRS
4683,17.714659,71.6157,WALKING_UPSTAIRS
4684,24.34491,60.82491,WALKING_UPSTAIRS
4685,17.971983,70.20587,WALKING_UPSTAIRS
4686,17.26499,70.427345,WALKING_UPSTAIRS
4687,39.499977,40.943916,WALKING_UPSTAIRS
4688,17.163256,70.90882,WALKING_UPSTAIRS
4689,39.450108,41.04443,WALKING_UPSTAIRS
4690,17.695143,70.37004,WALKING_UPSTAIRS
4691,39.268127,40.52706,WALKING_UPSTAIRS
4692,17.070883,70.57542,WALKING_UPSTAIRS
4693,16.827883,70.38494,WALKING_UPSTAIRS
4694,-17.328178,-56.401,STANDING
4695,-15.742786,-55.822,STANDING
4696,-15.840897,-55.83599,STANDING
4697,-17.376526,-56.461205,STANDING
4698,-9.441739,-76.05518,STANDING
4699,-18.461231,-44.6078,STANDING
4700,-21.053816,-58.367733,STANDING
4701,-9.088083,-76.28427,STANDING
4702,-9.072181,-75.73586,STANDING
4703,-22.007925,-58.491142,STANDING
4704,-21.768631,-58.63831,STANDING
4705,-9.963853,-74.37334,STANDING
4706,-9.037969,-76.05806,STANDING
4707,-21.491917,-58.765236,STANDING
4708,-8.964352,-75.613106,STANDING
4709,-8.936235,-75.580536,STANDING
4710,-21.40932,-58.83794,STANDING
4711,-9.05901,-76.25787,STANDING
4712,-19.143547,-16.207823,STANDING
4713,-15.349496,-19.382532,STANDING
4714,-19.563429,-16.988522,STANDING
4715,-22.567814,-13.113371,STANDING
4716,6.7332835,-28.921288,STANDING
4717,-4.2745867,-26.623318,STANDING
4718,2.16517,-27.349985,STANDING
4719,2.49788,-27.441889,STANDING
4720,1.9149303,-27.470388,STANDING
4721,-2.5734687,-27.399704,STANDING
4722,6.879648,-29.014606,STANDING
4723,6.991515,-29.185589,STANDING
4724,7.134921,-29.27166,STANDING
4725,1.5844078,-27.602829,STANDING
4726,-1.4998517,-27.33217,STANDING
4727,-38.01553,-27.52415,SITTING
4728,-40.874363,-27.135002,SITTING
4729,-51.846535,-44.41796,SITTING
4730,-51.933926,-44.39714,SITTING
4731,-44.677776,-35.425335,SITTING
4732,-48.1562,-42.785416,SITTING
4733,-47.17159,-40.541985,SITTING
4734,-44.959705,-36.107796,SITTING
4735,-46.828297,-40.005558,SITTING
4736,-48.066536,-42.685802,SITTING
4737,-47.196754,-40.750378,SITTING
4738,-49.13517,-44.63048,SITTING
4739,-49.02271,-44.513424,SITTING
4740,-49.92321,-44.909794,SITTING
4741,-47.045963,-40.402306,SITTING
4742,-44.750633,-35.837433,SITTING
4743,-46.741123,-39.909634,SITTING
4744,-51.217155,-44.61297,SITTING
4745,-28.282278,-18.595932,SITTING
4746,-28.429401,-11.84006,SITTING
4747,-27.695593,-20.334532,SITTING
4748,-16.48738,-62.852055,SITTING
4749,-15.857498,-66.94884,SITTING
4750,-16.290792,-65.4518,SITTING
4751,-16.430618,-64.639915,SITTING
4752,-13.50495,-70.426994,SITTING
4753,-16.459293,-63.291153,SITTING
4754,-22.108591,-28.017246,SITTING
4755,-19.135832,-43.04053,SITTING
4756,-15.523721,-69.3287,SITTING
4757,-16.698566,-65.12229,SITTING
4758,-16.267607,-66.60133,SITTING
4759,-15.982666,-67.547905,SITTING
4760,-18.984932,-42.734905,SITTING
4761,-16.673,-64.05567,SITTING
4762,-14.985346,-69.40485,SITTING
4763,-14.009899,-70.152725,SITTING
4764,-12.483547,-68.21797,SITTING
4765,-38.6536,32.507977,LAYING
4766,-33.10234,50.438255,LAYING
4767,-32.684456,49.470104,LAYING
4768,-36.601288,13.159576,LAYING
4769,-36.695988,13.372289,LAYING
4770,-37.881664,28.985054,LAYING
4771,-32.490322,49.24728,LAYING
4772,-32.654922,49.93404,LAYING
4773,-32.465683,49.233414,LAYING
4774,-36.736187,13.455982,LAYING
4775,-36.73455,13.473194,LAYING
4776,-37.855354,28.291967,LAYING
4777,-37.805088,24.697283,LAYING
4778,-37.7529,29.727245,LAYING
4779,-32.980324,54.835835,LAYING
4780,-38.134735,31.848543,LAYING
4781,-38.201374,28.729185,LAYING
4782,-37.691063,24.197506,LAYING
4783,-34.064003,52.61365,LAYING
4784,-34.53936,56.044086,LAYING
4785,-38.068726,29.906065,LAYING
4786,-38.06722,29.887903,LAYING
4787,-34.253204,53.228973,LAYING
4788,-34.67459,57.01272,LAYING
4789,-34.54824,55.84679,LAYING
4790,-34.55681,56.220444,LAYING
4791,-34.517544,56.23877,LAYING
4792,-34.0264,52.841164,LAYING
4793,-34.78945,58.268852,LAYING
4794,-34.613934,57.15793,LAYING
4795,-34.603874,57.153408,LAYING
4796,-34.44274,55.57226,LAYING
4797,-34.529522,56.771027,LAYING
4798,27.92727,6.4291663,WALKING
4799,26.958668,7.227574,WALKING
4800,26.414711,6.2111425,WALKING
4801,26.597816,7.288787,WALKING
4802,26.941717,8.135028,WALKING
4803,29.063665,5.690671,WALKING
4804,50.451538,-3.887887,WALKING
4805,51.35115,-5.8685412,WALKING
4806,49.97073,-7.4627485,WALKING
4807,51.16596,-6.8078723,WALKING
4808,52.594242,-4.498096,WALKING
4809,52.674538,-4.169125,WALKING
4810,27.709415,5.3808255,WALKING
4811,27.107367,7.057646,WALKING
4812,27.23832,7.67263,WALKING
4813,52.830093,-8.485424,WALKING
4814,25.812464,7.4233007,WALKING
4815,25.930168,7.159868,WALKING
4816,27.806234,6.139439,WALKING
4817,26.297405,7.9050274,WALKING
4818,25.775602,7.840595,WALKING
4819,25.449356,6.966474,WALKING
4820,51.438183,-5.6998725,WALKING
4821,28.751524,5.4301243,WALKING
4822,29.53714,7.0462956,WALKING
4823,18.288336,6.657892,WALKING
4824,28.87279,7.0596952,WALKING
4825,27.061392,7.2586284,WALKING
4826,26.978752,7.2513022,WALKING
4827,30.205544,6.979039,WALKING
4828,28.833946,43.3108,WALKING_DOWNSTAIRS
4829,10.185473,40.575504,WALKING_DOWNSTAIRS
4830,6.8360734,22.076527,WALKING_DOWNSTAIRS
4831,11.6295595,38.18659,WALKING_DOWNSTAIRS
4832,12.020598,38.204765,WALKING_DOWNSTAIRS
4833,7.3157263,22.521942,WALKING_DOWNSTAIRS
4834,7.123619,22.621649,WALKING_DOWNSTAIRS
4835,31.485968,43.610004,WALKING_DOWNSTAIRS
4836,28.924952,43.289898,WALKING_DOWNSTAIRS
4837,62.072876,32.982925,WALKING_UPSTAIRS
4838,62.32575,31.944311,WALKING_UPSTAIRS
4839,64.15735,40.210354,WALKING_UPSTAIRS
4840,65.64858,37.74763,WALKING_UPSTAIRS
4841,61.398945,42.673325,WALKING_UPSTAIRS
4842,62.840343,44.42305,WALKING_UPSTAIRS
4843,66.03715,41.245678,WALKING_UPSTAIRS
4844,66.66266,41.495934,WALKING_UPSTAIRS
4845,67.3699,40.990723,WALKING_UPSTAIRS
4846,28.592096,44.64886,WALKING_DOWNSTAIRS
4847,27.224754,10.913525,WALKING_DOWNSTAIRS
4848,27.315126,11.1671505,WALKING_DOWNSTAIRS
4849,32.338,46.283085,WALKING_DOWNSTAIRS
4850,32.351685,46.076004,WALKING_DOWNSTAIRS
4851,32.5357,45.386494,WALKING_DOWNSTAIRS
4852,32.381298,45.195457,WALKING_DOWNSTAIRS
4853,4.9081225,24.607958,WALKING_DOWNSTAIRS
4854,3.9523501,25.60533,WALKING_DOWNSTAIRS
4855,66.27456,44.356705,WALKING_UPSTAIRS
4856,63.196064,40.276714,WALKING_UPSTAIRS
4857,64.83485,41.2142,WALKING_UPSTAIRS
4858,64.70526,41.015297,WALKING_UPSTAIRS
4859,64.62795,40.300648,WALKING_UPSTAIRS
4860,63.144398,41.264103,WALKING_UPSTAIRS
4861,63.856125,44.803646,WALKING_UPSTAIRS
4862,64.275635,40.735165,WALKING_UPSTAIRS
4863,29.604874,44.275616,WALKING_DOWNSTAIRS
4864,25.754068,9.711843,WALKING_DOWNSTAIRS
4865,31.270475,44.30572,WALKING_DOWNSTAIRS
4866,31.160452,44.38429,WALKING_DOWNSTAIRS
4867,27.331251,11.319993,WALKING_DOWNSTAIRS
4868,31.855568,44.35737,WALKING_DOWNSTAIRS
4869,29.493969,44.90224,WALKING_DOWNSTAIRS
4870,28.624208,44.53886,WALKING_DOWNSTAIRS
4871,32.36323,44.98905,WALKING_DOWNSTAIRS
4872,43.86388,56.174953,WALKING_UPSTAIRS
4873,43.858067,56.065407,WALKING_UPSTAIRS
4874,61.48819,43.976135,WALKING_UPSTAIRS
4875,61.712784,40.81438,WALKING_UPSTAIRS
4876,59.855434,40.297,WALKING_UPSTAIRS
4877,59.31471,43.405514,WALKING_UPSTAIRS
4878,57.611637,45.49765,WALKING_UPSTAIRS
4879,63.488827,40.08675,WALKING_UPSTAIRS
4880,26.93056,-61.12005,STANDING
4881,-4.8677735,-55.566097,STANDING
4882,-6.101855,-30.567883,STANDING
4883,6.76545,-30.220652,STANDING
4884,6.523259,-30.215006,STANDING
4885,7.4971695,-30.132524,STANDING
4886,6.5953965,-30.1738,STANDING
4887,-8.21959,-26.667698,STANDING
